id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city,occupancy_rate,estimated_annual_revenue,revenue_per_available_day,host_type,host_performance_score,neighbourhood_average_price,demand_score,days_since_last_review,city_average_price,price_index,price_category,minimum_nights_bucket
42403741,Marriott'S Ko Olina Beach Club 1Br,33749437,Brandon,Honolulu,Ewa,21.33202,-158.12155,Private Room,$350.00,4,0,,0,14,364,Hawaii,0.30%,$350.00,1.05,Professional,0.00,$255.20,-1.03,,$316.90,1.1,Average,4–7 Nights
25951202,The Views Condo,195071446,Gene,Other Cities,Long Beach,33.76572,-118.18751,Entire Home/Apt,$123.00,30,0,,0,1,364,Los Angeles,0.30%,$123.00,0.369,Individual,0.00,$126.34,-1.41,,$230.70,0.53,Budget,8–30 Nights
21782776,Downtown Private Queen Room International Hostel,3324885,Bobby,Not Specified,Little Italy,32.72293,-117.16854,Private Room,$189.00,1,9,5/7/2020,0.39,13,337,San Diego,7.70%,"$5,292.00",14.553,Professional,0.02,$212.05,-0.92,216,$306.57,0.62,Budget,1 Night
43284338,Wailea Ekahi - Steps To The Beach With Ocean View!,344584632,Tanner,Maui,Kihei-Makena,20.68152,-156.43926,Entire Home/Apt,$550.00,4,0,,0,1,228,Hawaii,37.50%,"$75,350.00",206.25,Individual,0.00,$439.27,-0.70,,$316.90,1.74,Premium,4–7 Nights
40034589,New! 'The Moonshine' Apt In Nashville'S Music Row!,121235121,Evolve Vacation Rental,Not Specified,District 19,36.14822,-86.79007,Entire Home/Apt,$164.00,2,2,3/15/2020,0.33,23,361,Nashville,1.10%,$656.00,1.804,Commercial Operator,0.00,$229.87,-1.11,269,$223.27,0.73,Budget,2–3 Nights
33043468,Elegant 1Bd With Soaring 11-Foot Ceilings With Fast Wifi,8534462,Barsala,Not Specified,Portland Downtown,45.51665,-122.68142,Entire Home/Apt,$240.00,30,1,3/11/2019,0.12,162,0,Portland,100.00%,"$87,600.00",240,Commercial Operator,0.00,$268.17,-1.13,639,$142.97,1.68,Premium,8–30 Nights
20011959,Charming Glassell Park Hillside Bungalow,4670553,Linsey,City Of Los Angeles,Glassell Park,34.10738,-118.2286,Entire Home/Apt,$125.00,30,27,2/17/2020,0.79,1,0,Los Angeles,100.00%,"$45,625.00",125,Individual,21.33,$127.75,-0.50,296,$230.70,0.54,Budget,8–30 Nights
43775941,Perfect Location In Las Vegas,270278773,Sergio,Not Specified,Unincorporated Areas,36.11811,-115.14105,Entire Home/Apt,$95.00,1,3,7/20/2020,1.36,4,343,Clark County,6.00%,"$2,090.00",5.7,Small Operator,0.06,$215.51,-0.59,142,$191.70,0.5,Budget,1 Night
45158489,A Place Of Your Own 2Br In Las Vegas,359069961,Pchpnw,Not Specified,Unincorporated Areas,35.95887,-115.18399,Entire Home/Apt,$152.00,30,0,,0,113,332,Clark County,9.00%,"$5,016.00",13.68,Commercial Operator,0.00,$215.51,-1.36,,$191.70,0.79,Budget,8–30 Nights
33657534,Convenient Mid City Location Steps From Jazz Fest!,253660301,Anna,Not Specified,Bayou St. John,29.97732,-90.08717,Entire Home/Apt,$100.00,2,13,1/14/2020,0.77,1,0,New Orleans,100.00%,"$36,500.00",100,Individual,10.01,$194.57,-0.78,330,$158.95,0.63,Budget,2–3 Nights
33528960,"Newly Renovated, Quiet And Comfortable Guest Suite",8610968,Qi,Not Specified,University City,32.85857,-117.18717,Entire Home/Apt,$55.00,1,72,7/24/2020,4.53,2,309,San Diego,15.30%,"$3,080.00",8.415,Small Operator,24.95,$122.47,2.34,138,$306.57,0.18,Budget,1 Night
21933504,Not Specified,107755964,Zhaojun,Unincorporated Areas,Rowland Heights,33.98586,-117.91453,Entire Home/Apt,$259.00,3,3,1/30/2018,0.09,1,0,Los Angeles,100.00%,"$94,535.00",259,Individual,0.27,$92.83,-1.08,1044,$230.70,1.12,Average,2–3 Nights
27467399,Quality Accommodation In A Prime Location!,100704594,Kate,Manhattan,Chelsea,40.74752,-73.9976,Private Room,$195.00,3,27,11/18/2019,1.1,1,0,New York City,100.00%,"$71,175.00",195,Individual,29.70,$417.33,-0.20,387,$162.83,1.2,Average,2–3 Nights
4070025,Luxury Flat With Outdoor And Study Room,21110000,Shahram,Brooklyn,Dumbo,40.70452,-73.98583,Entire Home/Apt,$314.00,2,173,8/25/2020,2.39,1,343,New York City,6.00%,"$6,908.00",18.84,Individual,24.81,$196.33,3.07,106,$162.83,1.93,Premium,2–3 Nights
8541935,Gorgeous Beach Side Pool And Ocean Views 142,39166875,Hula Now,Kauai,Kapaa-Wailua,22.05243,-159.32788,Entire Home/Apt,$137.00,2,73,10/3/2020,1.27,36,347,Hawaii,4.90%,"$2,466.00",6.713,Commercial Operator,0.13,$237.85,0.53,67,$316.90,0.43,Budget,2–3 Nights
44791272,Elegant 19Th Century Estate Sleeps 22,151238588,Charlie,Not Specified,Lower Garden District,29.93255,-90.07355,Entire Home/Apt,$250.00,1,3,8/17/2020,3,9,355,New Orleans,2.70%,"$2,500.00",6.75,Professional,0.03,$154.95,0.66,114,$158.95,1.57,Premium,1 Night
45158494,A Place Of Your Own 2Br In Las Vegas,359069961,Pchpnw,Not Specified,Unincorporated Areas,35.95887,-115.18399,Entire Home/Apt,$148.00,30,0,,0,113,332,Clark County,9.00%,"$4,884.00",13.32,Commercial Operator,0.00,$215.51,-1.37,,$191.70,0.77,Budget,8–30 Nights
15633675,Charming Comfort,32682192,Dominika,Not Specified,Sequoyah,37.76542,-122.12911,Private Room,$59.00,3,10,2/2/2020,0.42,1,179,Oakland,51.00%,"$10,974.00",30.09,Individual,2.14,$63.50,-1.10,311,$157.03,0.38,Budget,2–3 Nights
34967770,Charming Townhouse Triplex On Beautiful Block,1849974,Laura,Manhattan,Harlem,40.81872,-73.94363,Entire Home/Apt,$400.00,5,2,7/8/2019,0.13,2,343,New York City,6.00%,"$8,800.00",24,Small Operator,0.01,$114.51,-0.84,520,$162.83,2.46,Premium,4–7 Nights
42065893,2 Miles To Stanford! Cozy 3B House,333413923,Vanessa,Not Specified,Palo Alto,37.42179,-122.12591,Entire Home/Apt,$259.00,2,1,6/3/2020,0.3,1,365,San Clara Country,0.00%,$0.00,0,Individual,0.00,$283.85,-0.98,189,$167.26,1.55,Premium,2–3 Nights
21622196,Escape Covid 19 To Safest State In Usa 3Br/2 Ba,7364591,Galen,Hawaii,Hamakua,20.08377,-155.43811,Entire Home/Apt,$139.00,183,0,,0,3,358,Hawaii,1.90%,$973.00,2.641,Small Operator,0.00,$84.33,-1.38,,$316.90,0.44,Budget,181+ Nights
24379488,The Heart Of Lincoln Park Studio,48209432,Naf,Not Specified,Lincoln Park,41.92397,-87.63937,Entire Home/Apt,$140.00,1,137,6/18/2020,4.62,2,296,Chicago,18.90%,"$9,660.00",26.46,Small Operator,59.81,$124.65,3.56,174,$152.45,0.92,Average,1 Night
9843668,Master Bedroom With Private Bath,44163524,Annette,Not Specified,North Clairemont,32.837,-117.19991,Private Room,$52.00,2,588,7/27/2020,10.44,3,323,San Diego,11.50%,"$2,184.00",5.98,Small Operator,235.32,$113.00,14.00,135,$306.57,0.17,Budget,2–3 Nights
12449779,Wyndham Grand Desert Resort,62937395,Tara,Not Specified,Unincorporated Areas,36.10809,-115.16015,Private Room,$179.00,3,1,5/22/2017,0.03,4,364,Clark County,0.30%,$179.00,0.537,Small Operator,0.00,$215.51,-1.28,1297,$191.70,0.93,Average,2–3 Nights
37370763,Ultra-Modern 2 Bedroom 2 Bath,86968715,Sarah,Not Specified,Financial District,37.78707,-122.39722,Entire Home/Apt,$300.00,30,0,,0,1,0,San Francisco,100.00%,"$109,500.00",300,Individual,0.00,$839.90,-1.11,,$295.23,1.02,Average,8–30 Nights
35429693,Private Room Bath - Dolores Park Victorian,12845290,Thanos,Not Specified,Castro/Upper Market,37.76068,-122.42851,Private Room,$140.00,3,11,2/9/2019,0.74,1,0,San Francisco,100.00%,"$51,100.00",140,Individual,8.14,$262.96,-0.76,669,$295.23,0.47,Budget,2–3 Nights
40473258,"Sunny, Spacious Studio On Diamond Heights! Safeway",72422733,Harsh,Not Specified,Noe Valley,37.7442,-122.43699,Private Room,$126.00,1,20,4/9/2020,2.12,2,365,San Francisco,0.00%,$0.00,0,Small Operator,0.00,$190.06,0.19,244,$295.23,0.43,Budget,1 Night
41862446,Housepitality - The Azure Cottage - Osu/Old North,26958698,Benjamin,Not Specified,Near North/University,40.01775,-83.01,Entire Home/Apt,$164.00,1,3,2/23/2020,0.51,52,90,Columbus,75.30%,"$45,100.00",123.492,Commercial Operator,0.02,$139.77,-0.98,290,$139.43,1.18,Average,1 Night
39398034,"Nocturnal Club Wyndham Midtown 45, 1 Bedroom Suite",194953121,Christian,Manhattan,Midtown,40.75226,-73.97195,Entire Home/Apt,$356.00,2,0,,0,15,46,New York City,87.40%,"$113,564.00",311.144,Professional,0.00,$335.84,-1.02,,$162.83,2.19,Premium,2–3 Nights
40895380,Hyde In The Intracoastal 909,51433847,Fernando,Not Specified,Hollywood,25.98811,-80.12016,Entire Home/Apt,$235.00,2,1,9/2/2020,0.23,27,267,Broward County,26.80%,"$23,030.00",62.98,Commercial Operator,0.00,$198.89,-1.07,98,$253.11,0.93,Average,2–3 Nights
17139279,Stunning Ocean Front Malibu Estate,115196684,Richard,Other Cities,Malibu,34.00846,-118.81264,Entire Home/Apt,"$5,400.00",1,0,,0,1,0,Los Angeles,100.00%,"$1,971,000.00",5400,Individual,0.00,"$1,897.65",7.36,,$230.70,23.41,Premium,1 Night
21436537,Suite Retreat Near Streetcar With Private Entrance,155403468,Eileen,Not Specified,Mid-City,29.96988,-90.09734,Private Room,$51.00,2,17,4/11/2019,0.59,1,0,New Orleans,100.00%,"$18,615.00",51,Individual,10.03,$140.63,-0.90,608,$158.95,0.32,Budget,2–3 Nights
34808151,La Mar Classic Mb Bungalow,6522077,Scott Elaine,Other Cities,Manhattan Beach,33.88103,-118.4072,Entire Home/Apt,$250.00,30,0,,0,1,0,Los Angeles,100.00%,"$91,250.00",250,Individual,0.00,$467.09,-1.20,,$230.70,1.08,Average,8–30 Nights
30325244,"Artist Community For Creatives, Month To Month!",174642927,Sarah,City Of Los Angeles,Westlake,34.07113,-118.28347,Shared Room,$24.00,30,1,5/30/2019,0.06,73,334,Los Angeles,8.50%,$744.00,2.04,Commercial Operator,0.00,$117.72,-1.52,559,$230.70,0.1,Budget,8–30 Nights
41054861,"Free Breakfast, Pool, Hot Tub, Gym. Downtown Denver King Studio Staybridge",265161932,Leavetown,Not Specified,Cbd,39.74114,-104.99298,Entire Home/Apt,$160.00,2,0,,0,21,269,Denver,26.30%,"$15,360.00",42.08,Commercial Operator,0.00,$175.50,-1.35,,$209.59,0.76,Budget,2–3 Nights
17665996,Cozy Home Away From Home,18660750,Linelle,Queens,Edgemere,40.5938,-73.77373,Private Room,$65.00,1,84,10/9/2019,2.05,1,162,New York City,55.60%,"$13,195.00",36.14,Individual,95.74,$65.00,1.05,427,$162.83,0.4,Budget,1 Night
40801584,Sanitized Vip Hollywood 6Bed Suite+Free Parki 05B,186335360,Dave,City Of Los Angeles,Hollywood,34.09744,-118.32575,Entire Home/Apt,$215.00,30,10,8/23/2020,1.21,20,364,Los Angeles,0.30%,$215.00,0.645,Professional,0.00,$198.89,-0.37,108,$230.70,0.93,Average,8–30 Nights
6879637,"Sands Of Kahana Maui 1, 2 3 Br Some View Units",35873058,Gordon,Maui,Lahaina,20.96977,-156.67984,Entire Home/Apt,$350.00,7,1,4/1/2020,0.12,33,259,Hawaii,29.00%,"$37,100.00",101.5,Commercial Operator,0.00,$368.52,-0.94,252,$316.90,1.1,Average,4–7 Nights
42181379,"Luxury Private Room With Bathroom,Gym,Parking",81853993,Galimova,Brooklyn,Brighton Beach,40.58105,-73.95731,Private Room,$110.00,2,7,2/8/2020,1.03,1,160,New York City,56.20%,"$22,550.00",61.82,Individual,4.05,$86.67,-0.70,305,$162.83,0.68,Budget,2–3 Nights
33663405,Lala Bungalow,229920950,Esther,City Of Los Angeles,Hollywood Hills West,34.10708,-118.37613,Entire Home/Apt,$105.00,30,13,3/15/2020,0.79,1,313,Los Angeles,14.20%,"$5,460.00",14.91,Individual,1.46,$575.87,-0.76,269,$230.70,0.46,Budget,8–30 Nights
11047948,"Hilltop House, Panoramic Sf Views",47938736,Kristi And Everett,Not Specified,Daly City,37.70571,-122.43574,Entire Home/Apt,$325.00,2,246,6/3/2020,4.76,1,90,San Mateo County,75.30%,"$89,375.00",244.725,Individual,881.73,$265.80,5.66,189,$200.39,1.62,Premium,2–3 Nights
21119742,Sunny Coastal Getaway - Large Yard Media Room,67718191,Kaylee,Providence,East Providence,41.82445,-71.36939,Private Room,$75.00,1,1,2/29/2020,0.24,1,319,Rhode Island,12.60%,"$3,450.00",9.45,Individual,0.03,$70.50,-1.33,284,$275.02,0.27,Budget,1 Night
21726099,Beautiful Room Close To Manhattan,158199704,Marco,Not Specified,Ward E (Councilmember James Solomon),40.71882,-74.04553,Private Room,$115.00,1,31,2/25/2020,1.14,1,365,Jersey City,0.00%,$0.00,0,Individual,0.00,$209.58,-0.25,288,$150.76,0.76,Budget,1 Night
24890095,Private Lovely Bedroom In Sunset By Beach And Park,188173660,Yijia,Not Specified,Parkside,37.74534,-122.49105,Private Room,$69.00,2,80,3/16/2020,2.93,3,89,San Francisco,75.60%,"$19,044.00",52.164,Small Operator,59.07,$189.00,1.53,268,$295.23,0.23,Budget,2–3 Nights
21384151,"Quiet, Private Br (Queen Bed): Views Of Bk Bridge",154886441,Daniel,Manhattan,Financial District,40.7094,-74.00145,Private Room,$103.00,4,4,2/11/2017,0.11,1,0,New York City,100.00%,"$37,595.00",103,Individual,0.44,$839.90,-1.31,1397,$162.83,0.63,Budget,4–7 Nights
41902798,Bridgeport 2R Renovated 2Bed/1Bath Apt. Monthly,100782278,Emily Rich,Not Specified,Bridgeport,41.83422,-87.65329,Entire Home/Apt,$78.00,41,3,8/31/2020,0.41,28,304,Chicago,16.70%,"$4,758.00",13.026,Commercial Operator,0.01,$74.57,-1.19,100,$152.45,0.51,Budget,31–90 Nights
23514403,Charming Bungalow In The Heart Of East Austin,154831826,Agatha + Jeremy,Not Specified,78702,30.27184,-97.71862,Entire Home/Apt,$148.00,14,95,8/3/2020,3.1,1,0,Austin,100.00%,"$54,020.00",148,Individual,294.50,$255.77,2.00,128,$267.45,0.55,Budget,8–30 Nights
38856532,Rustic Bungalow Spacious Private,107842700,Bryan,Not Specified,Unincorporated Areas,36.13871,-115.22832,Entire Home/Apt,$89.00,14,16,10/3/2020,1.45,1,171,Clark County,53.20%,"$17,266.00",47.348,Individual,12.34,$215.51,-0.34,67,$191.70,0.46,Budget,8–30 Nights
25550321,Maui Eldorado J109- Walk To Kaanapali Beach,15820446,"Maui Paradise Properties,",Maui,Lahaina,20.92776,-156.6908,Entire Home/Apt,$129.00,5,24,1/3/2020,0.87,213,161,Hawaii,55.90%,"$26,316.00",72.111,Commercial Operator,0.05,$368.52,-0.50,341,$316.90,0.41,Budget,4–7 Nights
17318308,"Poipu Shores, 3 Bedroom On The Ocean In Sunny Poipu - Poipu Shores 301B",680107,Kahea,Kauai,Koloa-Poipu,21.8712,-159.44889,Entire Home/Apt,$345.00,3,6,3/13/2020,0.19,127,271,Hawaii,25.80%,"$32,430.00",89.01,Commercial Operator,0.00,$420.24,-0.83,271,$316.90,1.09,Average,2–3 Nights
30087377,Prime West Village Boutique Apartment,14379366,Perry,Manhattan,West Village,40.7363,-74.00494,Entire Home/Apt,$270.00,7,11,8/31/2020,0.59,1,127,New York City,65.20%,"$64,260.00",176.04,Individual,4.23,$226.50,-0.63,100,$162.83,1.66,Premium,4–7 Nights
41025069,"Smart Downtown 1Br W/ W/D In-Unit, Nr. North Station, By Blueground",107434423,Blueground,Not Specified,Downtown,42.36187,-71.05761,Entire Home/Apt,$229.00,32,0,,0,90,365,Boston,0.00%,$0.00,0,Commercial Operator,0.00,$185.73,-1.23,,$172.97,1.32,Premium,31–90 Nights
513362,Cozy Room Close To 5 Subways,1367316,Deb,Brooklyn,Prospect-Lefferts Gardens,40.66159,-73.95655,Private Room,$40.00,14,27,9/4/2017,0.27,5,365,New York City,0.00%,$0.00,0,Small Operator,0.00,$91.50,-0.96,1192,$162.83,0.25,Budget,8–30 Nights
20655176,Private Bedroom In Loft Heart Of Downtown,147716474,Lynn,City Of Los Angeles,Downtown,34.04345,-118.25092,Private Room,$65.00,30,27,2/16/2020,0.89,2,0,Los Angeles,100.00%,"$23,725.00",65,Small Operator,12.02,$185.73,-0.54,297,$230.70,0.28,Budget,8–30 Nights
37429144,Very Comfy Cute Luxe Full Bed In Shared Room 1,257055626,Renee,Not Specified,"Takoma, Brightwood, Manor Park",38.95701,-77.01055,Shared Room,$45.00,1,0,,0,23,364,Washington D.C.,0.30%,$45.00,0.135,Commercial Operator,0.00,$74.86,-1.54,,$175.34,0.26,Budget,1 Night
1069246,Luxury Ocean Art 2 Level Modern On The Beach!,10156476,Robert,Other Cities,Santa Monica,33.99917,-118.48047,Entire Home/Apt,$350.00,31,1,12/30/2013,0.01,5,362,Los Angeles,0.80%,"$1,050.00",2.8,Small Operator,0.00,$169.33,-1.01,2536,$230.70,1.52,Premium,31–90 Nights
40763315,Conveniently Located Denver Airport Apartment.,123312815,Derek,Not Specified,Gateway - Green Valley Ranch,39.78567,-104.79539,Private Room,$35.00,1,5,4/3/2020,0.79,1,0,Denver,100.00%,"$12,775.00",35,Individual,3.95,$115.67,-1.00,250,$209.59,0.17,Budget,1 Night
2083749,Stylish Nyc Oasis Near Central Park,10643341,Rt,Manhattan,Upper West Side,40.80033,-73.96509,Entire Home/Apt,$115.00,28,54,10/1/2019,0.7,1,162,New York City,55.60%,"$23,345.00",63.94,Individual,21.02,$177.68,-0.15,435,$162.83,0.71,Budget,8–30 Nights
15987147,Furnished Room With Own Bathroom. Wifi Too.,103881233,Jonathan,Not Specified,City Of Las Vegas,36.2096,-115.24155,Private Room,$200.00,1,0,,0,1,88,Clark County,75.90%,"$55,400.00",151.8,Individual,0.00,$150.36,-1.28,,$191.70,1.04,Average,1 Night
27547578,Lovely Rv With Everything You Need!!,32696085,Barbara,Not Specified,Le Sueur,44.35633,-93.92042,Entire Home/Apt,$65.00,1,20,5/15/2020,0.9,2,142,Twin Cities Msa,61.10%,"$14,495.00",39.715,Small Operator,5.50,$65.00,-0.65,208,$556.88,0.12,Budget,1 Night
43219893,!!Nola Apartment Near French Quarters!!,344053507,Nola,Not Specified,Central Business District,29.95465,-90.07336,Entire Home/Apt,$99.00,1,7,3/8/2020,1.72,41,0,New Orleans,100.00%,"$36,135.00",99,Commercial Operator,0.29,$208.88,-0.30,276,$158.95,0.62,Budget,1 Night
44233602,Beautiful Sun Drenched Studio Apartment,11907087,Antonio,Manhattan,Harlem,40.82837,-73.94695,Entire Home/Apt,$83.00,1,6,8/21/2020,4.5,1,325,New York City,11.00%,"$3,320.00",9.13,Individual,2.97,$114.51,1.33,110,$162.83,0.51,Budget,1 Night
4348422,Cozy Jamaica Plain Pad,22217451,Ashley,Not Specified,Jamaica Plain,42.31158,-71.11171,Private Room,$150.00,91,0,,0,1,0,Boston,100.00%,"$54,750.00",150,Individual,0.00,$203.17,-1.36,,$172.97,0.87,Average,91–180 Nights
22909390,Awesome 2 Br Condo 1 Block From Us Bank Stadium,159145956,Stephanie,Not Specified,Hennepin,44.97696,-93.25763,Entire Home/Apt,"$2,789.00",3,0,,0,50,0,Twin Cities Msa,100.00%,"$1,017,985.00",2789,Commercial Operator,0.00,$483.20,3.02,,$556.88,5.01,Premium,2–3 Nights
45104974,"Posh Couples Room W/ Own Bath, Near 61 St Station",137358866,Kaz,Queens,Woodside,40.74603,-73.90667,Private Room,$74.00,28,0,,0,130,314,New York City,14.00%,"$3,774.00",10.36,Commercial Operator,0.00,$76.43,-1.49,,$162.83,0.45,Budget,8–30 Nights
14902544,Beautiful Highlands Home W/Rooftop Deck! Sleeps 8!,93569064,Ranell And Brent,Not Specified,Highland,39.75978,-105.016,Entire Home/Apt,$139.00,1,215,10/6/2020,4.67,1,203,Denver,44.40%,"$22,518.00",61.716,Individual,445.80,$862.94,4.81,64,$209.59,0.66,Budget,1 Night
8507559,Travis Heights Flat Close To South Congress,14952924,Charles,Not Specified,78704,30.23652,-97.74992,Entire Home/Apt,$81.00,30,116,8/31/2020,1.92,1,152,Austin,58.40%,"$17,253.00",47.304,Individual,130.07,$264.17,1.50,100,$267.45,0.3,Budget,8–30 Nights
43442619,Amazing River View,336537667,Moe,Not Specified,Jamaica Plain,42.32904,-71.11291,Entire Home/Apt,$420.00,1,3,7/23/2020,0.85,11,364,Boston,0.30%,$420.00,1.26,Professional,0.00,$203.17,-0.35,139,$172.97,2.43,Premium,1 Night
21883990,"Welive Wall Street -- 2 Bedroom, Water View",159610596,Wework,Manhattan,Financial District,40.70491,-74.00639,Hotel Room,$400.00,2,86,7/25/2020,2.56,8,364,New York City,0.30%,$400.00,1.2,Professional,0.08,$839.90,1.95,137,$162.83,2.46,Premium,2–3 Nights
294259,Studio Loft,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73778,-73.95366,Entire Home/Apt,$160.00,3,91,3/9/2020,0.9,27,317,New York City,13.20%,"$7,680.00",21.12,Commercial Operator,0.40,$114.76,0.63,275,$162.83,0.98,Average,2–3 Nights
43087725,New Master Bedroom 20 With Bath/Two Queen Beds,22538846,Jefferson,Not Specified,Santa Clara,37.33709,-121.95872,Private Room,$65.00,3,1,4/16/2020,0.52,63,54,San Clara Country,85.20%,"$20,215.00",55.38,Commercial Operator,0.01,$134.06,-1.17,237,$167.26,0.39,Budget,2–3 Nights
40061682,"Cozy Studio In San Jose, Parking + Pet-Friendly",48005494,Zeus,Not Specified,San Jose,37.32867,-121.88088,Entire Home/Apt,$96.00,31,1,2/23/2020,0.27,393,360,San Clara Country,1.40%,$480.00,1.344,Commercial Operator,0.00,$117.92,-1.27,290,$167.26,0.57,Budget,31–90 Nights
21263592,Mermaid Suite Lounge In The Heart Of Downtown Kona,47602780,Steve And Jeri,Hawaii,North Kona,19.6398,-155.98939,Entire Home/Apt,$250.00,1,34,3/16/2020,1.02,5,364,Hawaii,0.30%,$250.00,0.75,Small Operator,0.02,$286.83,-0.05,268,$316.90,0.79,Budget,1 Night
4285522,Spacious Queen Bed W/Priv Bath - Harlem Brownstone,22243932,Candi,Manhattan,Harlem,40.81484,-73.94052,Private Room,$157.00,2,4,9/22/2015,0.06,1,178,New York City,51.20%,"$29,359.00",80.384,Individual,0.12,$114.51,-1.25,1905,$162.83,0.96,Average,2–3 Nights
43940534,Honeymoon On Sunset,136626868,Joshua,City Of Los Angeles,Hollywood Hills West,34.09673,-118.37623,Entire Home/Apt,$324.00,1,0,,0,2,68,Los Angeles,81.40%,"$96,228.00",263.736,Small Operator,0.00,$575.87,-1.07,,$230.70,1.4,Premium,1 Night
40967908,Kiahuna Retreat - Ocean View Home On Golf Course With A/C Pool,188741018,Garden Island Rentals,Kauai,Koloa-Poipu,21.88679,-159.46336,Entire Home/Apt,$479.00,5,0,,0,24,271,Hawaii,25.80%,"$45,026.00",123.582,Commercial Operator,0.00,$420.24,-0.82,,$316.90,1.51,Premium,4–7 Nights
41637753,Boston Landing 1Br W/ W/D In Unit Elevator By Blueground,107434423,Blueground,Not Specified,Brighton,42.35658,-71.14229,Entire Home/Apt,$157.00,32,0,,0,90,315,Boston,13.70%,"$7,850.00",21.509,Commercial Operator,0.00,$107.75,-1.35,,$172.97,0.91,Average,31–90 Nights
42185710,"Large Bedroom, Sunny",230030950,Tori,Manhattan,Upper East Side,40.76382,-73.96225,Private Room,$70.00,1,0,,0,1,0,New York City,100.00%,"$25,550.00",70,Individual,0.00,$217.13,-1.50,,$162.83,0.43,Budget,1 Night
38788928,Spectacular Ocean Views Withac Pool. Sunset Hale,10496350,Elite Vacation Rentals,Hawaii,North Kona,19.61323,-155.9594,Entire Home/Apt,$200.00,31,0,,0,45,170,Hawaii,53.40%,"$39,000.00",106.8,Commercial Operator,0.00,$286.83,-1.28,,$316.90,0.63,Budget,31–90 Nights
18910072,Home Is On The East Side5 Min To Downtown!,4885768,Andy And Rachael,Not Specified,Ramsey,44.95861,-93.08098,Entire Home/Apt,$88.00,2,113,3/15/2020,2.98,8,311,Twin Cities Msa,14.80%,"$4,752.00",13.024,Professional,6.23,$384.21,2.11,269,$556.88,0.16,Budget,2–3 Nights
23733387,Capitol Hill Town House Apartment,48785105,Loretta,Not Specified,"Capitol Hill, Lincoln Park",38.8859,-76.99117,Entire Home/Apt,$169.00,2,80,8/30/2020,2.67,1,42,Washington D.C.,88.50%,"$54,587.00",149.565,Individual,189.04,$214.83,1.54,101,$175.34,0.96,Average,2–3 Nights
7276134,Bright Blue San Diego Family Home,33700994,Deborah,Not Specified,Darnall,32.7472,-117.0724,Entire Home/Apt,$182.00,1,0,,0,1,0,San Diego,100.00%,"$66,430.00",182,Individual,0.00,$182.00,-1.31,,$306.57,0.59,Budget,1 Night
16603891,"Cozy, Modern Private Studio Great Location",2471725,Nakia,City Of Los Angeles,Toluca Lake,34.16243,-118.35958,Entire Home/Apt,$100.00,30,57,12/3/2020,1.65,1,252,Los Angeles,31.00%,"$11,300.00",31,Individual,29.16,$142.00,0.44,6,$230.70,0.43,Budget,8–30 Nights
26554732,"Sanitized Nyc Private Room/Bath, Late Check-In Ok",191338162,William,Bronx,Allerton,40.86017,-73.86198,Private Room,$73.00,1,63,8/29/2020,2.56,5,39,New York City,89.30%,"$23,798.00",65.189,Small Operator,28.80,$99.60,1.04,102,$162.83,0.45,Budget,1 Night
44815994,Sleek Modern 2Bd/2Ba Patio Private Entrance,12928262,Mows,Not Specified,"Dupont Circle, Connecticut Avenue/K Street",38.91837,-77.03641,Entire Home/Apt,$160.00,30,0,,0,6,154,Washington D.C.,57.80%,"$33,760.00",92.48,Professional,0.00,$175.08,-1.35,,$175.34,0.91,Average,8–30 Nights
44132604,"Iconic Victorian Cottage, Steps To Magazine Street",354761755,Kathryn,Not Specified,Irish Channel,29.92537,-90.08343,Entire Home/Apt,$60.00,2,2,8/17/2020,1.82,1,194,New Orleans,46.80%,"$10,260.00",28.08,Individual,1.70,$130.80,-0.38,114,$158.95,0.38,Budget,2–3 Nights
